verb;tense;person;conjugation
[verlangen];plusquamperfekt_indikativ;2;[hattest verlangt]
[verlangen];plusquamperfekt_konjunktiv_2;2;[hättest verlangt]
[verlangen];plusquamperfekt_indikativ;3;[hatte verlangt]
[verlangen];plusquamperfekt_konjunktiv_2;3;[hätte verlangt]
[verlangen];plusquamperfekt_indikativ;4;[hatten verlangt]
[verlangen];plusquamperfekt_konjunktiv_2;4;[hätten verlangt]
[verlangen];plusquamperfekt_indikativ;5;[hattet verlangt]
[verlangen];plusquamperfekt_konjunktiv_2;5;[hättet verlangt]
[verlangen];plusquamperfekt_indikativ;6;[hatten verlangt]
[verlangen];plusquamperfekt_konjunktiv_2;6;[hätten verlangt]
[verlangen];futur_1_indikativ;1;[werde verlangen]
[verlangen];futur_1_konjunktiv_1;1;[werde verlangen]
[verlangen];futur_1_konjunktiv_2;1;[würde verlangen]
[verlangen];futur_1_indikativ;2;[wirst verlangen]
[verlangen];futur_1_konjunktiv_1;2;[werdest verlangen]
[verlangen];futur_1_konjunktiv_2;2;[würdest verlangen]
[verlangen];futur_1_indikativ;3;[wird verlangen]
[verlangen];futur_1_konjunktiv_1;3;[werde verlangen]
[verlangen];futur_1_konjunktiv_2;3;[würde verlangen]
[verlangen];futur_1_indikativ;4;[werden verlangen]
[verlangen];futur_1_konjunktiv_1;4;[werden verlangen]
[verlangen];futur_1_konjunktiv_2;4;[würden verlangen]
[verlangen];futur_1_indikativ;5;[werdet verlangen]
[verlangen];futur_1_konjunktiv_1;5;[werdet verlangen]
[verlangen];futur_1_konjunktiv_2;5;[würdet verlangen]
[verlangen];futur_1_indikativ;6;[werden verlangen]
[verlangen];futur_1_konjunktiv_1;6;[werden verlangen]
[verlangen];futur_1_konjunktiv_2;6;[würden verlangen]
[verlangen];futur_2_indikativ;1;[werde verlangt haben]
[verlangen];futur_2_konjunktiv_1;1;[werde verlangt haben]
[verlangen];futur_2_konjunktiv_2;1;[würde verlangt haben]
[verlangen];futur_2_indikativ;2;[wirst verlangt haben]
[verlangen];futur_2_konjunktiv_1;2;[werdest verlangt haben]
[verlangen];futur_2_konjunktiv_2;2;[würdest verlangt haben]
[verlangen];futur_2_indikativ;3;[wird verlangt haben]
[verlangen];futur_2_konjunktiv_1;3;[werde verlangt haben]
[verlangen];futur_2_konjunktiv_2;3;[würde verlangt haben]
[verlangen];futur_2_indikativ;4;[werden verlangt haben]
[verlangen];futur_2_konjunktiv_1;4;[werden verlangt haben]
[verlangen];futur_2_konjunktiv_2;4;[würden verlangt haben]
[verlangen];futur_2_indikativ;5;[werdet verlangt haben]
[verlangen];futur_2_konjunktiv_1;5;[werdet verlangt haben]
[verlangen];futur_2_konjunktiv_2;5;[würdet verlangt haben]
[verlangen];futur_2_indikativ;6;[werden verlangt haben]
[verlangen];futur_2_konjunktiv_1;6;[werden verlangt haben]
[verlangen];futur_2_konjunktiv_2;6;[würden verlangt haben]
[schließen];imperativ;2;"[schließ;schließe]"
[schließen];imperativ;5;[schließt]
[schließen];imperativ;6;[schließen Sie]
[schließen];praesens_indikativ;1;[schließe]
[schließen];praesens_konjunktiv_1;1;[schließe]
[schließen];praesens_indikativ;2;[schließt]
[schließen];praesens_konjunktiv_1;2;[schließest]
[schließen];praesens_indikativ;3;[schließt]
[schließen];praesens_konjunktiv_1;3;[schließe]
[schließen];praesens_indikativ;4;[schließen]
[schließen];praesens_konjunktiv_1;4;[schließen]
[schließen];praesens_indikativ;5;[schließt]
[schließen];praesens_konjunktiv_1;5;[schließet]
[schließen];praesens_indikativ;6;[schließen]
[schließen];praesens_konjunktiv_1;6;[schließen]
[schließen];praeteritum_indikativ;1;[schloss]
[schließen];praeteritum_konjunktiv_2;1;[schlösse]
[schließen];praeteritum_indikativ;2;"[schlossest;schlosst]"
[schließen];praeteritum_konjunktiv_2;2;[schlössest]
[schließen];praeteritum_indikativ;3;[schloss]
[schließen];praeteritum_konjunktiv_2;3;[schlösse]
[schließen];praeteritum_indikativ;4;[schlossen]
[schließen];praeteritum_konjunktiv_2;4;[schlössen]
[schließen];praeteritum_indikativ;5;[schlosst]
[schließen];praeteritum_konjunktiv_2;5;[schlösset]
[schließen];praeteritum_indikativ;6;[schlossen]
[schließen];praeteritum_konjunktiv_2;6;[schlössen]
[schließen];perfekt_indikativ;1;[habe geschlossen]
[schließen];perfekt_konjunktiv_1;1;[habe geschlossen]
[schließen];perfekt_indikativ;2;[hast geschlossen]
[schließen];perfekt_konjunktiv_1;2;[habest geschlossen]
[schließen];perfekt_indikativ;3;[hat geschlossen]
[schließen];perfekt_konjunktiv_1;3;[habe geschlossen]
[schließen];perfekt_indikativ;4;[haben geschlossen]
[schließen];perfekt_konjunktiv_1;4;[haben geschlossen]
[schließen];perfekt_indikativ;5;[habt geschlossen]
[schließen];perfekt_konjunktiv_1;5;[habet geschlossen]
[schließen];perfekt_indikativ;6;[haben geschlossen]
[schließen];perfekt_konjunktiv_1;6;[haben geschlossen]
[schließen];plusquamperfekt_indikativ;1;[hatte geschlossen]
[schließen];plusquamperfekt_konjunktiv_2;1;[hätte geschlossen]
[schließen];plusquamperfekt_indikativ;2;[hattest geschlossen]
[schließen];plusquamperfekt_konjunktiv_2;2;[hättest geschlossen]
[schließen];plusquamperfekt_indikativ;3;[hatte geschlossen]
[schließen];plusquamperfekt_konjunktiv_2;3;[hätte geschlossen]
[schließen];plusquamperfekt_indikativ;4;[hatten geschlossen]
[schließen];plusquamperfekt_konjunktiv_2;4;[hätten geschlossen]
[schließen];plusquamperfekt_indikativ;5;[hattet geschlossen]
[schließen];plusquamperfekt_konjunktiv_2;5;[hättet geschlossen]
[schließen];plusquamperfekt_indikativ;6;[hatten geschlossen]
[schließen];plusquamperfekt_konjunktiv_2;6;[hätten geschlossen]
[schließen];futur_1_indikativ;1;[werde schließen]
[schließen];futur_1_konjunktiv_1;1;[werde schließen]
[schließen];futur_1_konjunktiv_2;1;[würde schließen]
[schließen];futur_1_indikativ;2;[wirst schließen]
[schließen];futur_1_konjunktiv_1;2;[werdest schließen]
[schließen];futur_1_konjunktiv_2;2;[würdest schließen]
[schließen];futur_1_indikativ;3;[wird schließen]
[schließen];futur_1_konjunktiv_1;3;[werde schließen]
[schließen];futur_1_konjunktiv_2;3;[würde schließen]
[schließen];futur_1_indikativ;4;[werden schließen]
[schließen];futur_1_konjunktiv_1;4;[werden schließen]
[schließen];futur_1_konjunktiv_2;4;[würden schließen]
[schließen];futur_1_indikativ;5;[werdet schließen]
[schließen];futur_1_konjunktiv_1;5;[werdet schließen]
[schließen];futur_1_konjunktiv_2;5;[würdet schließen]
[schließen];futur_1_indikativ;6;[werden schließen]
[schließen];futur_1_konjunktiv_1;6;[werden schließen]
[schließen];futur_1_konjunktiv_2;6;[würden schließen]
[schließen];futur_2_indikativ;1;[werde geschlossen haben]
[schließen];futur_2_konjunktiv_1;1;[werde geschlossen haben]
[schließen];futur_2_konjunktiv_2;1;[würde geschlossen haben]
[schließen];futur_2_indikativ;2;[wirst geschlossen haben]
[schließen];futur_2_konjunktiv_1;2;[werdest geschlossen haben]
[schließen];futur_2_konjunktiv_2;2;[würdest geschlossen haben]
[schließen];futur_2_indikativ;3;[wird geschlossen haben]
[schließen];futur_2_konjunktiv_1;3;[werde geschlossen haben]
[schließen];futur_2_konjunktiv_2;3;[würde geschlossen haben]
[schließen];futur_2_indikativ;4;[werden geschlossen haben]
[schließen];futur_2_konjunktiv_1;4;[werden geschlossen haben]
[schließen];futur_2_konjunktiv_2;4;[würden geschlossen haben]
[schließen];futur_2_indikativ;5;[werdet geschlossen haben]
[schließen];futur_2_konjunktiv_1;5;[werdet geschlossen haben]
[schließen];futur_2_konjunktiv_2;5;[würdet geschlossen haben]
[schließen];futur_2_indikativ;6;[werden geschlossen haben]
[schließen];futur_2_konjunktiv_1;6;[werden geschlossen haben]
[schließen];futur_2_konjunktiv_2;6;[würden geschlossen haben]
[fangen];imperativ;2;"[fang;fange]"
[fangen];imperativ;5;[fangt]
[fangen];imperativ;6;[fangen Sie]
[fangen];praesens_indikativ;1;[fange]
[fangen];praesens_konjunktiv_1;1;[fange]
[fangen];praesens_indikativ;2;[fängst]
[fangen];praesens_konjunktiv_1;2;[fangest]
[fangen];praesens_indikativ;3;[fängt]
[fangen];praesens_konjunktiv_1;3;[fange]
[fangen];praesens_indikativ;4;[fangen]
[fangen];praesens_konjunktiv_1;4;[fangen]
[fangen];praesens_indikativ;5;[fangt]
[fangen];praesens_konjunktiv_1;5;[fanget]
[fangen];praesens_indikativ;6;[fangen]
[fangen];praesens_konjunktiv_1;6;[fangen]
[fangen];praeteritum_indikativ;1;[fing]
[fangen];praeteritum_konjunktiv_2;1;[finge]
[fangen];praeteritum_indikativ;2;[fingst]
[fangen];praeteritum_konjunktiv_2;2;[fingest]
[fangen];praeteritum_indikativ;3;[fing]
[fangen];praeteritum_konjunktiv_2;3;[finge]
[fangen];praeteritum_indikativ;4;[fingen]
[fangen];praeteritum_konjunktiv_2;4;[fingen]
[fangen];praeteritum_indikativ;5;[fingt]
[fangen];praeteritum_konjunktiv_2;5;[finget]
[fangen];praeteritum_indikativ;6;[fingen]
[fangen];praeteritum_konjunktiv_2;6;[fingen]
[fangen];perfekt_indikativ;1;[habe gefangen]
[fangen];perfekt_konjunktiv_1;1;[habe gefangen]
[fangen];perfekt_indikativ;2;[hast gefangen]
[fangen];perfekt_konjunktiv_1;2;[habest gefangen]
[fangen];perfekt_indikativ;3;[hat gefangen]
[fangen];perfekt_konjunktiv_1;3;[habe gefangen]
[fangen];perfekt_indikativ;4;[haben gefangen]
[fangen];perfekt_konjunktiv_1;4;[haben gefangen]
[fangen];perfekt_indikativ;5;[habt gefangen]
[fangen];perfekt_konjunktiv_1;5;[habet gefangen]
[fangen];perfekt_indikativ;6;[haben gefangen]
[fangen];perfekt_konjunktiv_1;6;[haben gefangen]
[fangen];plusquamperfekt_indikativ;1;[hatte gefangen]
[fangen];plusquamperfekt_konjunktiv_2;1;[hätte gefangen]
[fangen];plusquamperfekt_indikativ;2;[hattest gefangen]
[fangen];plusquamperfekt_konjunktiv_2;2;[hättest gefangen]
[fangen];plusquamperfekt_indikativ;3;[hatte gefangen]
[fangen];plusquamperfekt_konjunktiv_2;3;[hätte gefangen]
[fangen];plusquamperfekt_indikativ;4;[hatten gefangen]
[fangen];plusquamperfekt_konjunktiv_2;4;[hätten gefangen]
[fangen];plusquamperfekt_indikativ;5;[hattet gefangen]
[fangen];plusquamperfekt_konjunktiv_2;5;[hättet gefangen]
[fangen];plusquamperfekt_indikativ;6;[hatten gefangen]
[fangen];plusquamperfekt_konjunktiv_2;6;[hätten gefangen]
[fangen];futur_1_indikativ;1;[werde fangen]
[fangen];futur_1_konjunktiv_1;1;[werde fangen]
[fangen];futur_1_konjunktiv_2;1;[würde fangen]
[fangen];futur_1_indikativ;2;[wirst fangen]
[fangen];futur_1_konjunktiv_1;2;[werdest fangen]
[fangen];futur_1_konjunktiv_2;2;[würdest fangen]
[fangen];futur_1_indikativ;3;[wird fangen]
[fangen];futur_1_konjunktiv_1;3;[werde fangen]
[fangen];futur_1_konjunktiv_2;3;[würde fangen]
[fangen];futur_1_indikativ;4;[werden fangen]
[fangen];futur_1_konjunktiv_1;4;[werden fangen]
[fangen];futur_1_konjunktiv_2;4;[würden fangen]
[fangen];futur_1_indikativ;5;[werdet fangen]
[fangen];futur_1_konjunktiv_1;5;[werdet fangen]
[fangen];futur_1_konjunktiv_2;5;[würdet fangen]
[fangen];futur_1_indikativ;6;[werden fangen]
[fangen];futur_1_konjunktiv_1;6;[werden fangen]
[fangen];futur_1_konjunktiv_2;6;[würden fangen]
[fangen];futur_2_indikativ;1;[werde gefangen haben]
[fangen];futur_2_konjunktiv_1;1;[werde gefangen haben]
[fangen];futur_2_konjunktiv_2;1;[würde gefangen haben]
[fangen];futur_2_indikativ;2;[wirst gefangen haben]
[fangen];futur_2_konjunktiv_1;2;[werdest gefangen haben]
[fangen];futur_2_konjunktiv_2;2;[würdest gefangen haben]
[fangen];futur_2_indikativ;3;[wird gefangen haben]
[fangen];futur_2_konjunktiv_1;3;[werde gefangen haben]
[fangen];futur_2_konjunktiv_2;3;[würde gefangen haben]
[fangen];futur_2_indikativ;4;[werden gefangen haben]
[fangen];futur_2_konjunktiv_1;4;[werden gefangen haben]
[fangen];futur_2_konjunktiv_2;4;[würden gefangen haben]
[fangen];futur_2_indikativ;5;[werdet gefangen haben]
[fangen];futur_2_konjunktiv_1;5;[werdet gefangen haben]
[fangen];futur_2_konjunktiv_2;5;[würdet gefangen haben]
[fangen];futur_2_indikativ;6;[werden gefangen haben]
[fangen];futur_2_konjunktiv_1;6;[werden gefangen haben]
[fangen];futur_2_konjunktiv_2;6;[würden gefangen haben]
[weinen];imperativ;2;"[wein;weine]"
[weinen];imperativ;5;"[weint;veraltet: weinet]"
[weinen];imperativ;6;[weinen Sie]
[weinen];praesens_indikativ;1;"[wein;weine]"
[weinen];praesens_konjunktiv_1;1;[weine]
[weinen];praesens_indikativ;2;[weinst]
[weinen];praesens_konjunktiv_1;2;[weinest]
[weinen];praesens_indikativ;3;[weint]
[weinen];praesens_konjunktiv_1;3;[weine]
[weinen];praesens_indikativ;4;[weinen]
[weinen];praesens_konjunktiv_1;4;[weinen]
[weinen];praesens_indikativ;5;"[weint;veraltet: ihr weinet]"
[weinen];praesens_konjunktiv_1;5;[weinet]
[weinen];praesens_indikativ;6;[weinen]
[weinen];praesens_konjunktiv_1;6;[weinen]
[weinen];praeteritum_indikativ;1;"[weinte;veraltet: ich weinete]"
[weinen];praeteritum_konjunktiv_2;1;"[weinte;veraltet: ich weinete]"
[weinen];praeteritum_indikativ;2;"[weintest;veraltet: du weinetest]"
[weinen];praeteritum_konjunktiv_2;2;"[weintest;veraltet: du weinetest]"
[weinen];praeteritum_indikativ;3;"[weinte;veraltet: er/sie/es weinete]"
[weinen];praeteritum_konjunktiv_2;3;"[weinte;veraltet: er/sie/es weinete]"
[weinen];praeteritum_indikativ;4;"[weinten;veraltet: wir weineten]"
[weinen];praeteritum_konjunktiv_2;4;"[weinten;veraltet: wir weineten]"
[weinen];praeteritum_indikativ;5;"[weintet;veraltet: ihr weinetet]"
[weinen];praeteritum_konjunktiv_2;5;"[weintet;veraltet: ihr weinetet]"
[weinen];praeteritum_indikativ;6;"[weinten;veraltet: sie weineten]"
[weinen];praeteritum_konjunktiv_2;6;"[weinten;veraltet: sie weineten]"
[weinen];perfekt_indikativ;1;[habe geweint]
[weinen];perfekt_konjunktiv_1;1;[habe geweint]
[weinen];perfekt_indikativ;2;[hast geweint]
[weinen];perfekt_konjunktiv_1;2;[habest geweint]
[weinen];perfekt_indikativ;3;[hat geweint]
[weinen];perfekt_konjunktiv_1;3;[habe geweint]
[weinen];perfekt_indikativ;4;[haben geweint]
[weinen];perfekt_konjunktiv_1;4;[haben geweint]
[weinen];perfekt_indikativ;5;[habt geweint]
[weinen];perfekt_konjunktiv_1;5;[habet geweint]
[weinen];perfekt_indikativ;6;[haben geweint]
[weinen];perfekt_konjunktiv_1;6;[haben geweint]
[weinen];plusquamperfekt_indikativ;1;[hatte geweint]
[weinen];plusquamperfekt_konjunktiv_2;1;[hätte geweint]
[weinen];plusquamperfekt_indikativ;2;[hattest geweint]
[weinen];plusquamperfekt_konjunktiv_2;2;[hättest geweint]
[weinen];plusquamperfekt_indikativ;3;[hatte geweint]
[weinen];plusquamperfekt_konjunktiv_2;3;[hätte geweint]
[weinen];plusquamperfekt_indikativ;4;[hatten geweint]
[weinen];plusquamperfekt_konjunktiv_2;4;[hätten geweint]
[weinen];plusquamperfekt_indikativ;5;[hattet geweint]
[weinen];plusquamperfekt_konjunktiv_2;5;[hättet geweint]
[weinen];plusquamperfekt_indikativ;6;[hatten geweint]
[weinen];plusquamperfekt_konjunktiv_2;6;[hätten geweint]
[weinen];futur_1_indikativ;1;[werde weinen]
[weinen];futur_1_konjunktiv_1;1;[werde weinen]
[weinen];futur_1_konjunktiv_2;1;[würde weinen]
[weinen];futur_1_indikativ;2;[wirst weinen]
[weinen];futur_1_konjunktiv_1;2;[werdest weinen]
[weinen];futur_1_konjunktiv_2;2;[würdest weinen]
[weinen];futur_1_indikativ;3;[wird weinen]
[weinen];futur_1_konjunktiv_1;3;[werde weinen]
[weinen];futur_1_konjunktiv_2;3;[würde weinen]
[weinen];futur_1_indikativ;4;[werden weinen]
[weinen];futur_1_konjunktiv_1;4;[werden weinen]
[weinen];futur_1_konjunktiv_2;4;[würden weinen]
[weinen];futur_1_indikativ;5;[werdet weinen]
[weinen];futur_1_konjunktiv_1;5;[werdet weinen]
[weinen];futur_1_konjunktiv_2;5;[würdet weinen]
[weinen];futur_1_indikativ;6;[werden weinen]
[weinen];futur_1_konjunktiv_1;6;[werden weinen]
[weinen];futur_1_konjunktiv_2;6;[würden weinen]
[weinen];futur_2_indikativ;1;[werde geweint haben]
[weinen];futur_2_konjunktiv_1;1;[werde geweint haben]
[weinen];futur_2_konjunktiv_2;1;[würde geweint haben]
[weinen];futur_2_indikativ;2;[wirst geweint haben]
[weinen];futur_2_konjunktiv_1;2;[werdest geweint haben]
[weinen];futur_2_konjunktiv_2;2;[würdest geweint haben]
[weinen];futur_2_indikativ;3;[wird geweint haben]
[weinen];futur_2_konjunktiv_1;3;[werde geweint haben]
[weinen];futur_2_konjunktiv_2;3;[würde geweint haben]
[weinen];futur_2_indikativ;4;[werden geweint haben]
[weinen];futur_2_konjunktiv_1;4;[werden geweint haben]
[weinen];futur_2_konjunktiv_2;4;[würden geweint haben]
[weinen];futur_2_indikativ;5;[werdet geweint haben]
[weinen];futur_2_konjunktiv_1;5;[werdet geweint haben]
[weinen];futur_2_konjunktiv_2;5;[würdet geweint haben]
[weinen];futur_2_indikativ;6;[werden geweint haben]
[weinen];futur_2_konjunktiv_1;6;[werden geweint haben]
[weinen];futur_2_konjunktiv_2;6;[würden geweint haben]
[lachen];imperativ;2;"[lach;lache]"
[lachen];imperativ;5;[lacht]
[lachen];imperativ;6;[lachen Sie]
[lachen];praesens_indikativ;1;[lache]
[lachen];praesens_konjunktiv_1;1;[lache]
[lachen];praesens_indikativ;2;[lachst]
[lachen];praesens_konjunktiv_1;2;[lachest]
[lachen];praesens_indikativ;3;[lacht]
[lachen];praesens_konjunktiv_1;3;[lache]
[lachen];praesens_indikativ;4;[lachen]
[lachen];praesens_konjunktiv_1;4;[lachen]
[lachen];praesens_indikativ;5;[lacht]
[lachen];praesens_konjunktiv_1;5;[lachet]
[lachen];praesens_indikativ;6;[lachen]
[lachen];praesens_konjunktiv_1;6;[lachen]
[lachen];praeteritum_indikativ;1;[lachte]
[lachen];praeteritum_konjunktiv_2;1;[lachte]
[lachen];praeteritum_indikativ;2;[lachtest]
[lachen];praeteritum_konjunktiv_2;2;[lachtest]
[lachen];praeteritum_indikativ;3;[lachte]
[lachen];praeteritum_konjunktiv_2;3;[lachte]
[lachen];praeteritum_indikativ;4;[lachten]
[lachen];praeteritum_konjunktiv_2;4;[lachten]
[lachen];praeteritum_indikativ;5;[lachtet]
[lachen];praeteritum_konjunktiv_2;5;[lachtet]
[lachen];praeteritum_indikativ;6;[lachten]
[lachen];praeteritum_konjunktiv_2;6;[lachten]
[lachen];perfekt_indikativ;1;[habe gelacht]
[lachen];perfekt_konjunktiv_1;1;[habe gelacht]
[lachen];perfekt_indikativ;2;[hast gelacht]
[lachen];perfekt_konjunktiv_1;2;[habest gelacht]
[lachen];perfekt_indikativ;3;[hat gelacht]
[lachen];perfekt_konjunktiv_1;3;[habe gelacht]
[lachen];perfekt_indikativ;4;[haben gelacht]
[lachen];perfekt_konjunktiv_1;4;[haben gelacht]
[lachen];perfekt_indikativ;5;[habt gelacht]
[lachen];perfekt_konjunktiv_1;5;[habet gelacht]
[lachen];perfekt_indikativ;6;[haben gelacht]
[lachen];perfekt_konjunktiv_1;6;[haben gelacht]
[lachen];plusquamperfekt_indikativ;1;[hatte gelacht]
[lachen];plusquamperfekt_konjunktiv_2;1;[hätte gelacht]
[lachen];plusquamperfekt_indikativ;2;[hattest gelacht]
[lachen];plusquamperfekt_konjunktiv_2;2;[hättest gelacht]
[lachen];plusquamperfekt_indikativ;3;[hatte gelacht]
[lachen];plusquamperfekt_konjunktiv_2;3;[hätte gelacht]
[lachen];plusquamperfekt_indikativ;4;[hatten gelacht]
[lachen];plusquamperfekt_konjunktiv_2;4;[hätten gelacht]
[lachen];plusquamperfekt_indikativ;5;[hattet gelacht]
[lachen];plusquamperfekt_konjunktiv_2;5;[hättet gelacht]
[lachen];plusquamperfekt_indikativ;6;[hatten gelacht]
[lachen];plusquamperfekt_konjunktiv_2;6;[hätten gelacht]
[lachen];futur_1_indikativ;1;[werde lachen]
[lachen];futur_1_konjunktiv_1;1;[werde lachen]
[lachen];futur_1_konjunktiv_2;1;[würde lachen]
[lachen];futur_1_indikativ;2;[wirst lachen]
[lachen];futur_1_konjunktiv_1;2;[werdest lachen]
[lachen];futur_1_konjunktiv_2;2;[würdest lachen]
[lachen];futur_1_indikativ;3;[wird lachen]
[lachen];futur_1_konjunktiv_1;3;[werde lachen]
[lachen];futur_1_konjunktiv_2;3;[würde lachen]
[lachen];futur_1_indikativ;4;[werden lachen]
[lachen];futur_1_konjunktiv_1;4;[werden lachen]
[lachen];futur_1_konjunktiv_2;4;[würden lachen]
[lachen];futur_1_indikativ;5;[werdet lachen]
[lachen];futur_1_konjunktiv_1;5;[werdet lachen]
[lachen];futur_1_konjunktiv_2;5;[würdet lachen]
[lachen];futur_1_indikativ;6;[werden lachen]
[lachen];futur_1_konjunktiv_1;6;[werden lachen]
[lachen];futur_1_konjunktiv_2;6;[würden lachen]
[lachen];futur_2_indikativ;1;[werde gelacht haben]
[lachen];futur_2_konjunktiv_1;1;[werde gelacht haben]
[lachen];futur_2_konjunktiv_2;1;[würde gelacht haben]
[lachen];futur_2_indikativ;2;[wirst gelacht haben]
[lachen];futur_2_konjunktiv_1;2;[werdest gelacht haben]
[lachen];futur_2_konjunktiv_2;2;[würdest gelacht haben]
[lachen];futur_2_indikativ;3;[wird gelacht haben]
[lachen];futur_2_konjunktiv_1;3;[werde gelacht haben]
[lachen];futur_2_konjunktiv_2;3;[würde gelacht haben]
[lachen];futur_2_indikativ;4;[werden gelacht haben]
[lachen];futur_2_konjunktiv_1;4;[werden gelacht haben]
[lachen];futur_2_konjunktiv_2;4;[würden gelacht haben]
[lachen];futur_2_indikativ;5;[werdet gelacht haben]
[lachen];futur_2_konjunktiv_1;5;[werdet gelacht haben]
[lachen];futur_2_konjunktiv_2;5;[würdet gelacht haben]
[lachen];futur_2_indikativ;6;[werden gelacht haben]
[lachen];futur_2_konjunktiv_1;6;[werden gelacht haben]
[lachen];futur_2_konjunktiv_2;6;[würden gelacht haben]
[schnappen];imperativ;2;"[schnapp;schnappe]"
[schnappen];imperativ;5;[schnappt]
[schnappen];imperativ;6;[schnappen Sie]
[schnappen];praesens_indikativ;1;[schnappe]
[schnappen];praesens_konjunktiv_1;1;[schnappe]
[schnappen];praesens_indikativ;2;[schnappst]
[schnappen];praesens_konjunktiv_1;2;[schnappest]
[schnappen];praesens_indikativ;3;[schnappt]
[schnappen];praesens_konjunktiv_1;3;[schnappe]
[schnappen];praesens_indikativ;4;[schnappen]
[schnappen];praesens_konjunktiv_1;4;[schnappen]
[schnappen];praesens_indikativ;5;[schnappt]
[schnappen];praesens_konjunktiv_1;5;[schnappet]
[schnappen];praesens_indikativ;6;[schnappen]
[schnappen];praesens_konjunktiv_1;6;[schnappen]
[schnappen];praeteritum_indikativ;1;[schnappte]
[schnappen];praeteritum_konjunktiv_2;1;[schnappte]
[schnappen];praeteritum_indikativ;2;[schnapptest]
[schnappen];praeteritum_konjunktiv_2;2;[schnapptest]
[schnappen];praeteritum_indikativ;3;[schnappte]
[schnappen];praeteritum_konjunktiv_2;3;[schnappte]
[schnappen];praeteritum_indikativ;4;[schnappten]
[schnappen];praeteritum_konjunktiv_2;4;[schnappten]
[schnappen];praeteritum_indikativ;5;[schnapptet]
[schnappen];praeteritum_konjunktiv_2;5;[schnapptet]
[schnappen];praeteritum_indikativ;6;[schnappten]
[schnappen];praeteritum_konjunktiv_2;6;[schnappten]
[schnappen];perfekt_indikativ;1;[habe geschnappt]
[schnappen];perfekt_konjunktiv_1;1;[habe geschnappt]
[schnappen];perfekt_indikativ;2;[hast geschnappt]
[schnappen];perfekt_konjunktiv_1;2;[habest geschnappt]
[schnappen];perfekt_indikativ;3;[hat geschnappt]
[schnappen];perfekt_konjunktiv_1;3;[habe geschnappt]
[schnappen];perfekt_indikativ;4;[haben geschnappt]
[schnappen];perfekt_konjunktiv_1;4;[haben geschnappt]
[schnappen];perfekt_indikativ;5;[habt geschnappt]
[schnappen];perfekt_konjunktiv_1;5;[habet geschnappt]
[schnappen];perfekt_indikativ;6;[haben geschnappt]
[schnappen];perfekt_konjunktiv_1;6;[haben geschnappt]
[schnappen];plusquamperfekt_indikativ;1;[hatte geschnappt]
[schnappen];plusquamperfekt_konjunktiv_2;1;[hätte geschnappt]
[schnappen];plusquamperfekt_indikativ;2;[hattest geschnappt]
[schnappen];plusquamperfekt_konjunktiv_2;2;[hättest geschnappt]
[schnappen];plusquamperfekt_indikativ;3;[hatte geschnappt]
[schnappen];plusquamperfekt_konjunktiv_2;3;[hätte geschnappt]
[schnappen];plusquamperfekt_indikativ;4;[hatten geschnappt]
[schnappen];plusquamperfekt_konjunktiv_2;4;[hätten geschnappt]
[schnappen];plusquamperfekt_indikativ;5;[hattet geschnappt]
[schnappen];plusquamperfekt_konjunktiv_2;5;[hättet geschnappt]
[schnappen];plusquamperfekt_indikativ;6;[hatten geschnappt]
[schnappen];plusquamperfekt_konjunktiv_2;6;[hätten geschnappt]
[schnappen];futur_1_indikativ;1;[werde schnappen]
[schnappen];futur_1_konjunktiv_1;1;[werde schnappen]
[schnappen];futur_1_konjunktiv_2;1;[würde schnappen]
[schnappen];futur_1_indikativ;2;[wirst schnappen]
[schnappen];futur_1_konjunktiv_1;2;[werdest schnappen]
[schnappen];futur_1_konjunktiv_2;2;[würdest schnappen]
[schnappen];futur_1_indikativ;3;[wird schnappen]
[schnappen];futur_1_konjunktiv_1;3;[werde schnappen]
[schnappen];futur_1_konjunktiv_2;3;[würde schnappen]
[schnappen];futur_1_indikativ;4;[werden schnappen]
[schnappen];futur_1_konjunktiv_1;4;[werden schnappen]
[schnappen];futur_1_konjunktiv_2;4;[würden schnappen]
[schnappen];futur_1_indikativ;5;[werdet schnappen]
[schnappen];futur_1_konjunktiv_1;5;[werdet schnappen]
[schnappen];futur_1_konjunktiv_2;5;[würdet schnappen]
[schnappen];futur_1_indikativ;6;[werden schnappen]
[schnappen];futur_1_konjunktiv_1;6;[werden schnappen]
[schnappen];futur_1_konjunktiv_2;6;[würden schnappen]
[schnappen];futur_2_indikativ;1;[werde geschnappt haben]
[schnappen];futur_2_konjunktiv_1;1;[werde geschnappt haben]
[schnappen];futur_2_konjunktiv_2;1;[würde geschnappt haben]
[schnappen];futur_2_indikativ;2;[wirst geschnappt haben]
[schnappen];futur_2_konjunktiv_1;2;[werdest geschnappt haben]
[schnappen];futur_2_konjunktiv_2;2;[würdest geschnappt haben]
[schnappen];futur_2_indikativ;3;[wird geschnappt haben]
[schnappen];futur_2_konjunktiv_1;3;[werde geschnappt haben]
[schnappen];futur_2_konjunktiv_2;3;[würde geschnappt haben]
[schnappen];futur_2_indikativ;4;[werden geschnappt haben]
[schnappen];futur_2_konjunktiv_1;4;[werden geschnappt haben]
[schnappen];futur_2_konjunktiv_2;4;[würden geschnappt haben]
[schnappen];futur_2_indikativ;5;[werdet geschnappt haben]
[schnappen];futur_2_konjunktiv_1;5;[werdet geschnappt haben]
